WELL,DEPTH_MD,RDEP,RHOB,GR,NPHI,PEF,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY
16/10-1,2703.4557898,3.2700738907,2.5882000923,34.597126007,0.1223833635,3.7704467773,71.913482666,70000
16/10-1,2703.6077898,3.2778844833,2.5780029297,35.355262756,0.1426501572,3.6259460449,72.749435425,70000
16/10-1,2703.7597898,3.3891808987,2.5814902782,39.241306305,0.1434955597,3.8347401619,74.203643799,70000
16/10-1,2703.9117898,3.4229035378,2.5905721188,37.239299774,0.1170009673,4.2634487152,73.215881348,70000
16/10-1,2704.0637898,3.2899398804,2.5917880535,34.293064117,0.1017045006,4.2579340935,71.906829834,70000
16/10-1,2704.2157898,3.1034498215,2.5695865154,35.67937088,0.1060704365,3.9619655609,71.201324463,70000
16/10-1,2704.3677898,3.0146987438,2.5498871803,40.005561829,0.1354037374,3.7338063717,72.000259399,70000
16/10-1,2704.5197898,3.0360777378,2.5474128723,44.391674042,0.1515320837,3.7820467949,74.088432312,70000
16/10-1,2704.6717898,3.2133960724,2.5574877262,43.046794891,0.153213039,4.0954165459,77.528785706,70000
16/10-1,2704.8237898,3.3887491226,2.5748729706,40.295631409,0.1362861544,4.4048929214,77.566307068,70000
16/10-1,2704.9757898,3.3361093998,2.5825688839,37.046333313,0.1160797849,4.597325325,74.365234375,70000
16/10-1,2705.1277898,3.2821702957,2.5815050602,31.696153641,0.1076156795,4.3617687225,70.857513428,70000
16/10-1,2705.2797898,3.3181784153,2.5708060265,26.671632767,0.1146887466,4.0651102066,68.978294373,70000
16/10-1,2705.4317898,3.4280955791,2.5661013126,25.648351669,0.130993098,4.1071181297,70.356666565,70000
16/10-1,2705.5837898,3.6485836506,2.5729484558,29.790510178,0.1326455027,4.3813939095,72.867446899,70000
16/10-1,2705.7357898,3.9767510891,2.5825386047,30.207820892,0.1224597096,4.5555047989,73.88873291,70000
16/10-1,2705.8877898,4.1365375519,2.5914657116,29.729814529,0.1041566506,4.5084805489,72.408096313,70000
16/10-1,2706.0397898,3.9420852661,2.5911922455,26.480831146,0.0993385315,4.1026129723,70.643814087,70000
16/10-1,2706.1917898,3.7872531414,2.5811955929,28.471172333,0.107185483,4.0873103142,70.058586121,70000
16/10-1,2706.3437898,3.7864704132,2.5811645985,31.531600952,0.1198754758,4.1075410843,70.736000061,70000
16/10-1,2706.4957898,3.8994748592,2.5790705681,34.79177475,0.1265238374,4.092965126,72.447219849,70000
16/10-1,2706.6477898,3.9896116257,2.5810229778,37.730960846,0.1244757697,3.8727190495,73.481407166,70000
16/10-1,2706.7997898,3.9912846088,2.5762507915,37.334117889,0.1184006408,3.6298658848,72.5834198,70000
16/10-1,2706.9517898,3.8647015095,2.5904655457,34.928157806,0.1145621538,3.7034318447,71.44052887,70000
16/10-1,2707.1037898,3.6894083023,2.6065030098,32.246932983,0.1187145859,3.8979995251,70.73249054,70000
16/10-1,2707.2557898,3.4991486073,2.6077151299,31.049160004,0.1277011782,4.1238532066,71.037696838,70000
16/10-1,2707.4077898,3.4043626785,2.5994207859,35.977790833,0.1433020681,4.3568744659,70.302230835,70000
16/10-1,2707.5597898,3.4339404106,2.5932700634,38.893821716,0.1525346637,4.5425810814,73.508094788,70000
16/10-1,2707.7117898,3.4829957485,2.599406004,41.791503906,0.1512862891,4.4912219048,74.35218811,70000
16/10-1,2707.8637898,3.4614474773,2.598638773,39.33959198,0.1363694519,4.3262639046,74.171279907,70000
16/10-1,2708.0157898,3.4159309864,2.6009418964,36.694782257,0.1287965178,4.2802472115,74.328063965,70000
16/10-1,2708.1677898,3.4085385799,2.6041910648,36.031944275,0.1227797195,4.2266969681,71.94606781,70000
16/10-1,2708.3197898,3.5415158272,2.6016559601,35.879592896,0.1209550649,4.1612138748,71.980262756,70000
16/10-1,2708.4717898,3.7644176483,2.6089360714,37.136070251,0.1142907813,3.9975759983,71.722801208,70000
16/10-1,2708.6237898,4.0320324898,2.6166696548,34.518177032,0.1131006777,4.026725769,70.823226929,70000
16/10-1,2708.7757898,4.1834902763,2.6302461624,31.29882431,0.113040179,4.1522431374,70.025642395,70000
16/10-1,2708.9277898,4.2328600883,2.6345729828,28.417154312,0.1104542017,4.2761588097,69.277610779,70000
16/10-1,2709.0797898,4.2351765633,2.6352171898,28.535520554,0.1075796559,4.18917799,69.025764465,70000
16/10-1,2709.2317898,4.2269043922,2.624309063,31.948671341,0.1140374392,4.1756296158,69.890182495,70000
16/10-1,2709.3837898,4.2365903854,2.6119384766,36.540344238,0.1252039075,4.2073812485,71.505134583,70000
16/10-1,2709.5357898,4.2202806473,2.6009876728,39.06584549,0.1341469288,4.2946600914,73.34879303,70000
16/10-1,2709.6877898,4.0661306381,2.6007349491,37.206886292,0.1283860952,4.3684177399,72.966598511,70000
16/10-1,2709.8397898,3.7881193161,2.6012220383,32.431781769,0.122633554,4.2120451927,71.774032593,70000
16/10-1,2709.9917898,3.4948935509,2.5952105522,30.234441757,0.1271226555,3.9589021206,71.402732849,70000
16/10-1,2710.1437898,3.2986614704,2.5818662643,31.114110947,0.1392479092,3.8292069435,73.362281799,70000
16/10-1,2710.2957898,3.2926416397,2.578268528,35.266040802,0.1439213902,3.8508775234,75.918052673,70000
16/10-1,2710.4477898,3.4641497135,2.5857408047,35.750892639,0.1343199909,4.1250395775,77.655403137,70000
16/10-1,2710.5997898,3.5748438835,2.6026537418,31.506595612,0.1141912118,4.2510781288,76.752563477,70000
16/10-1,2710.7517898,3.5237066746,2.610159874,25.125495911,0.0969137251,4.2685832977,73.31489563,70000
16/10-1,2710.9037898,3.3962786198,2.609805584,20.74653244,0.090610981,4.1950893402,69.611297607,70000
16/10-1,2711.0557898,3.2883543968,2.6069717407,20.46752739,0.101637885,4.050183773,67.895248413,70000
16/10-1,2711.2077898,3.2808663845,2.5894794464,22.412242889,0.1172783375,3.878592968,69.044654846,70000
16/10-1,2711.3597898,3.3975894451,2.5685608387,27.951753616,0.1319622844,3.7268710136,72.329475403,70000
16/10-1,2711.5117898,3.5503203869,2.5583107471,34.756011963,0.1345975101,3.739897728,75.69367981,70000
16/10-1,2711.6637898,3.6544282436,2.5688023567,37.06306839,0.1274876148,3.9914727211,76.687316895,70000
16/10-1,2711.8157898,3.6462142467,2.5904297829,33.69115448,0.1124441847,4.201561451,75.350021362,70000
16/10-1,2711.9677898,3.5476231575,2.6042087078,26.777454376,0.1010348722,4.3827033043,72.36390686,70000
16/10-1,2712.1197898,3.4456510544,2.6095693111,22.41138649,0.0997121632,4.507917881,70.202545166,70000
16/10-1,2712.2717898,3.456567049,2.6068100929,22.575485229,0.1056350172,4.6794834137,68.826530457,70000
16/10-1,2712.4237898,3.633056879,2.6009409428,25.680582047,0.1104677692,4.6356101036,69.604232788,70000
16/10-1,2712.5757898,3.9463016987,2.5930688381,28.520027161,0.1112067774,4.4525465965,71.191986084,70000
16/10-1,2712.7277898,4.2173647881,2.5930655003,28.082544327,0.1038649529,4.3270635605,71.990455627,70000
16/10-1,2712.8797898,4.3078312874,2.5980460644,26.89295578,0.0949444398,4.2154455185,71.032577515,70000
16/10-1,2713.0317898,4.1977424622,2.6034407616,24.596639633,0.0903534442,4.1779398918,69.536514282,70000
16/10-1,2713.1837898,3.9687554836,2.5996260643,24.445213318,0.096868895,3.9597585201,68.492347717,70000
16/10-1,2713.3357898,3.7091515064,2.5906863213,26.243740082,0.1087743267,3.7629597187,68.790306091,70000
16/10-1,2713.4877898,3.4799437523,2.5864949226,29.817676544,0.1206863225,3.6528794765,71.153343201,70000
16/10-1,2713.6397898,3.3138604164,2.583186388,34.553691864,0.1341397762,3.6967992783,73.519706726,70000
16/10-1,2713.7917898,3.2001781464,2.5860860348,38.267284393,0.1475247443,3.6564106941,76.440727234,70000
16/10-1,2713.9437898,3.1370413303,2.5852165222,40.614170074,0.1573312283,3.5124042034,78.5286026,70000
16/10-1,2714.0957898,3.1646893024,2.5858266354,39.889091492,0.1505343616,3.6292431355,78.911590576,70000
16/10-1,2714.2477898,3.2822782993,2.596214056,37.077327728,0.1263568401,4.0950088501,77.465690613,70000
16/10-1,2714.3997898,3.4273638725,2.6168479919,32.40322876,0.093889609,4.6593317986,73.979118347,70000
16/10-1,2714.5517898,3.5381572247,2.628862381,26.484275818,0.0716085434,4.5576386452,68.378700256,70000
16/10-1,2714.7037898,3.5867156982,2.619992733,20.449113846,0.0683506802,4.4278125763,64.583847046,70000
16/10-1,2714.8557898,3.6136033535,2.6033444405,18.877025604,0.0821647868,4.4001727104,64.097076416,70000
16/10-1,2715.0077898,3.7022190094,2.5903656483,21.259922028,0.1022635698,4.4230332375,67.102577209,70000
16/10-1,2715.1597898,3.8320465088,2.5861427784,28.429559708,0.1216400415,4.324450016,71.647323608,70000
16/10-1,2715.3117898,3.9092824459,2.5851140022,34.730712891,0.1360069364,4.1635255814,74.669143677,70000
16/10-1,2715.4637898,3.9256095886,2.5892374516,37.825000763,0.1353259534,4.1880927086,76.913238525,70000
16/10-1,2715.6157898,3.8062007427,2.5931358337,35.73072052,0.1189215109,4.4913687706,75.752151489,70000
16/10-1,2715.7677898,3.5791945457,2.5973207951,29.869333267,0.093496263,4.7762198448,72.246154785,70000
16/10-1,2715.9197898,3.3935806751,2.5962660313,25.330747604,0.0804124251,4.6931958199,68.803695679,70000
16/10-1,2716.0717898,3.304895401,2.5851047039,22.618646622,0.0923343897,4.2096004486,66.487823486,70000
16/10-1,2716.2237898,3.3821866512,2.5730657578,25.300531387,0.1189269423,3.9449145794,68.054244995,70000
16/10-1,2716.3757898,3.6963841915,2.5791053772,31.262176514,0.1376383901,4.1717176437,71.880142212,70000
16/10-1,2716.5277898,4.0080289841,2.592874527,34.68454361,0.1306656599,4.5918631554,73.998451233,70000
16/10-1,2716.6797898,4.009552002,2.5987913609,32.984851837,0.1107880995,4.6373100281,72.966842651,70000
16/10-1,2716.8317898,3.8111658096,2.5855903625,27.343044281,0.1051821262,4.4672908783,70.929924011,70000
16/10-1,2716.9837898,3.6568717957,2.5757741928,25.439880371,0.1126297936,4.2829346657,69.099525452,70000
16/10-1,2717.1357898,3.6522049904,2.577016592,26.203769684,0.1187820509,4.2366409302,69.23664093,70000
16/10-1,2717.2877898,3.8441667557,2.5856361389,26.568744659,0.1175923869,4.2027959824,70.847808838,70000
16/10-1,2717.4397898,4.2203412056,2.5926132202,26.945745468,0.1191187277,4.3522176743,71.9871521,70000
16/10-1,2717.5917898,4.5722856522,2.6028888226,26.791564941,0.1203771085,4.6323227882,70.551849365,70000
16/10-1,2717.7437898,4.8518929482,2.6174459457,26.396245956,0.1157596409,4.9734959602,68.497489929,70000
16/10-1,2717.8957898,5.1123976707,2.630787611,24.075235367,0.105091691,4.9977002144,67.393753052,70000
16/10-1,2718.0477898,5.2442440987,2.6328356266,23.017822266,0.0946849361,4.9599943161,66.246315002,70000
16/10-1,2718.1997898,5.2472276688,2.6321356297,22.989034653,0.086441204,4.8135962486,64.715820313,70000
16/10-1,2718.3517898,5.2213635445,2.631234169,23.123571396,0.0831569731,4.8093390465,64.521118164,70000
16/10-1,2718.5037898,5.1553111076,2.6260223389,23.867279053,0.0917921141,4.6103415489,65.065582275,70000
16/10-1,2718.6557898,5.0195865631,2.6091983318,26.17411232,0.108185336,4.4525432587,66.664222717,70000
16/10-1,2718.8077898,4.9231925011,2.5944862366,29.990436554,0.1218014732,4.3181762695,69.377754211,70000
16/10-1,2718.9597898,4.8834295273,2.5916955471,30.846681595,0.118594937,4.4394097328,71.434936523,70000
16/10-1,2719.1117898,4.7097072601,2.5977561474,28.629737854,0.1044897214,4.687078476,71.612083435,70000
16/10-1,2719.2637898,4.40928936,2.6022737026,25.431991577,0.0934108049,4.8428554535,70.061660767,70000
16/10-1,2719.4157898,4.1276597977,2.5986368656,24.042705536,0.0946245492,4.7560076714,67.942237854,70000
16/10-1,2719.5677898,3.949447155,2.5935146809,25.57815361,0.1054737344,4.3798422813,66.742004395,70000
16/10-1,2719.7197898,3.8356235027,2.5930359364,26.435455322,0.1143782213,4.1047506332,68.711868286,70000
16/10-1,2719.8717898,3.7356829643,2.592546463,27.186429977,0.122689195,3.8736281395,70.732543945,70000
16/10-1,2720.0237898,3.5887851715,2.5847229958,26.324914932,0.1329721808,3.7546224594,72.864143372,70000
16/10-1,2720.1757898,3.423500061,2.5731809139,27.254774094,0.1424344033,3.7382552624,75.054016113,70000
16/10-1,2720.3277898,3.301782608,2.5662646294,31.19502449,0.1490734369,3.8007814884,76.424636841,70000
16/10-1,2720.4797898,3.2630543709,2.5659527779,35.858837128,0.1448770463,4.0202465057,76.501846313,70000
16/10-1,2720.6317898,3.310407877,2.5728020668,39.036945343,0.1288338751,4.0972304344,75.804176331,70000
16/10-1,2720.7837898,3.4102702141,2.5890164375,36.798725128,0.1069104448,4.3870296478,73.872558594,70000
16/10-1,2720.9357898,3.4985868931,2.6068689823,30.4270401,0.0891249478,4.5272579193,71.203422546,70000
16/10-1,2721.0877898,3.5712063313,2.6108050346,24.383096695,0.0882041901,4.4795627594,68.07208252,70000
16/10-1,2721.2397898,3.6898181438,2.6023635864,22.221324921,0.0960938781,4.3361420631,66.406028748,70000
16/10-1,2721.3917898,3.8776576519,2.5918955803,24.555158615,0.1043497771,4.2395682335,66.540649414,70000
16/10-1,2721.5437898,4.056096077,2.5918579102,26.636610031,0.1079422534,4.25512743,67.762680054,70000
16/10-1,2721.6957898,4.1697564125,2.5961654186,27.06101799,0.1074398011,4.1807074547,69.220062256,70000
16/10-1,2721.8477898,4.1761751175,2.6056947708,27.00151825,0.1052091271,4.1076817513,69.785835266,70000
16/10-1,2721.9997898,4.1075134277,2.6138691902,26.674512863,0.1030580401,4.3362374306,69.848175049,70000
16/10-1,2722.1517898,4.0964245796,2.6155972481,26.198442459,0.0990945846,4.4934415817,69.519889832,70000
16/10-1,2722.3037898,4.1829319,2.6071484089,24.361690521,0.0986455604,4.496450901,69.17930603,70000
16/10-1,2722.4557898,4.3167929649,2.5976443291,22.662126541,0.100581184,4.3401765823,68.843536377,70000
16/10-1,2722.6077898,4.4301419258,2.5916352272,21.122098923,0.1023683026,4.2835931778,68.274810791,70000
16/10-1,2722.7597898,4.4765620232,2.5943922997,19.18821907,0.0995898992,4.3219504356,67.651451111,70000
16/10-1,2722.9117898,4.4442071915,2.5928506851,18.753046036,0.0958460048,4.3263468742,67.513763428,70000
16/10-1,2723.0637898,4.357919693,2.583596468,20.971876144,0.1031242982,4.404135704,68.315536499,70000
16/10-1,2723.2157898,4.2700152397,2.5716378689,24.720752716,0.1186862066,4.3414354324,70.249504089,70000
16/10-1,2723.3677898,4.2143931389,2.5637712479,26.214172363,0.1301244348,4.1858706474,71.785385132,70000
16/10-1,2723.5197898,4.1402010918,2.5711505413,26.583690643,0.1287900805,4.0753498077,72.261138916,70000
16/10-1,2723.6717898,3.9706590176,2.5841145515,27.175281525,0.1202923656,4.1183438301,72.239517212,70000
16/10-1,2723.8237898,3.7313323021,2.5902161598,27.966259003,0.1174854711,4.2374196053,71.78793335,70000
16/10-1,2723.9757898,3.5263154507,2.5853121281,28.814790726,0.1225781217,4.1748657227,71.567085266,70000
16/10-1,2724.1277898,3.450966835,2.5766656399,29.979646683,0.1307413131,4.1148471832,72.22580719,70000
16/10-1,2724.2797898,3.4884500504,2.57711339,30.614177704,0.1336859912,4.1304821968,73.87928772,70000
16/10-1,2724.4317898,3.5710868835,2.5865273476,29.828926086,0.1303758174,4.1787266731,75.139404297,70000
16/10-1,2724.5837898,3.7153024673,2.5984694958,28.565811157,0.1224091724,4.2512249947,74.651504517,70000
16/10-1,2724.7357898,3.9296619892,2.6050841808,27.434520721,0.1106686741,4.3511476517,72.56022644,70000
16/10-1,2724.8877898,4.1779818535,2.6075675488,24.294734955,0.0975220874,4.4218997955,69.556976318,70000
16/10-1,2725.0397898,4.4858980179,2.6104421616,19.115665436,0.086607486,4.4623794556,66.704231262,70000
16/10-1,2725.1917898,4.8418974876,2.6145374775,15.099615097,0.0827515349,4.5241851807,64.404174805,70000
16/10-1,2725.3437898,5.0996108055,2.6210393906,14.22906208,0.0849002749,4.6891708374,62.926074982,70000
16/10-1,2725.4957898,5.1973209381,2.6255674362,16.75687027,0.0894461125,4.792298317,63.201843262,70000
16/10-1,2725.6477898,5.1574673653,2.6235594749,21.104076385,0.0951952785,4.6664862633,65.081039429,70000
16/10-1,2725.7997898,4.9346876144,2.6141891479,24.641300201,0.0999141335,4.5367155075,67.512954712,70000
16/10-1,2725.9517898,4.6110720634,2.6055891514,26.929325104,0.1064245403,4.5196499825,69.755119324,70000
16/10-1,2726.1037898,4.3737459183,2.5996046066,29.516828537,0.1190907136,4.7246255875,72.124816895,70000
16/10-1,2726.2557898,4.272310257,2.5938146114,31.793603897,0.1272963434,4.8363499641,73.624328613,70000
16/10-1,2726.4077898,4.260576725,2.5880944729,31.971218109,0.1195982397,4.7017941475,72.884300232,70000
16/10-1,2726.5597898,4.3202824593,2.5879395008,28.890899658,0.0991502702,4.5464200974,71.077392578,70000
16/10-1,2726.7117898,4.4183654785,2.5937039852,24.907657623,0.0847448558,4.5830607414,68.840232849,70000
16/10-1,2726.8637898,4.464448452,2.5982284546,20.923002243,0.0830885693,4.6941728592,66.161270142,70000
16/10-1,2727.0157898,4.4596910477,2.597851038,17.527284622,0.0913802981,4.6319503784,64.386856079,70000
16/10-1,2727.1677898,4.5172986984,2.5978760719,18.731298447,0.1026390642,4.4340176582,65.504875183,70000
16/10-1,2727.3197898,4.6103510857,2.6033084393,23.411540985,0.1094775796,4.269007206,68.382209778,70000
16/10-1,2727.4717898,4.641887188,2.6067352295,27.540260315,0.1143601313,4.1351628304,70.762161255,70000
16/10-1,2727.6237898,4.6798243523,2.6038446426,28.883953094,0.1174695641,3.9755473137,72.230262756,70000
16/10-1,2727.7757898,4.7605042458,2.6007940769,28.262695313,0.1168001294,3.9986455441,71.977287292,70000
16/10-1,2727.9277898,4.7776851654,2.6021389961,26.012956619,0.1043162942,4.1075782776,70.196014404,70000
16/10-1,2728.0797898,4.7508254051,2.6091170311,21.15555954,0.0855147094,4.2576932907,67.951919556,70000
16/10-1,2728.2317898,4.7502040863,2.6202571392,16.720340729,0.075869754,4.3275256157,65.302536011,70000
16/10-1,2728.3837898,4.7336397171,2.6244258881,15.481312752,0.0811753795,4.4888529778,63.279579163,70000
16/10-1,2728.5357898,4.7455186844,2.6223928928,17.847696304,0.0971979052,4.7466740608,63.733634949,70000
16/10-1,2728.6877898,4.8859090805,2.607542038,22.801721573,0.1141288728,4.7793340683,66.912742615,70000
16/10-1,2728.8397898,5.0585374832,2.592651844,27.464923859,0.1218320653,4.6185898781,70.122444153,70000
16/10-1,2728.9917898,5.032102108,2.5881824493,28.405107498,0.1198967397,4.4712843895,70.706222534,70000
16/10-1,2729.1437898,4.8110466003,2.58776474,25.5639534,0.1124435365,4.465569973,70.220352173,70000
16/10-1,2729.2957898,4.5051231384,2.5889005661,22.100233078,0.1087897792,4.5855550766,69.152175903,70000
16/10-1,2729.4477898,4.1858329773,2.5870621204,22.031656265,0.1074440926,4.598886013,68.08417511,70000
16/10-1,2729.5997898,3.9662110806,2.5910449028,24.081617355,0.1106585264,4.2919173241,68.149726868,70000
16/10-1,2729.7517898,3.8516104221,2.6000313759,25.414426804,0.1181041375,3.7881171703,69.319267273,70000
16/10-1,2729.9037898,3.7784695625,2.6034300327,27.680503845,0.1306493729,3.4804992676,71.352210999,70000
16/10-1,2730.0557898,3.7836353779,2.6043746471,29.21557045,0.1424618363,3.5976016521,73.54234314,70000
16/10-1,2730.2077898,3.8981010914,2.6056997776,31.525285721,0.1401903033,3.9879772663,75.071800232,70000
16/10-1,2730.3597898,4.0141692162,2.6097619534,32.897789001,0.121985361,4.457716465,74.487197876,70000
16/10-1,2730.5117898,4.0291643143,2.6154623032,31.873596191,0.0951938108,4.7646589279,71.429725647,70000
16/10-1,2730.6637898,3.9970068932,2.6135556698,27.709659576,0.081117548,4.7292127609,67.6508255,70000
16/10-1,2730.8157898,3.9999349117,2.6067867279,24.066947937,0.087315537,4.4409680367,64.997146606,70000
16/10-1,2730.9677898,4.1707725525,2.5990142822,24.566806793,0.10820923,4.2411489487,64.956886292,70000
